Gnucap 2009.12.07 RCS 26.136
The Gnu Circuit Analysis Package
Never trust any version less than 1.0
Copyright 1982-2009, Albert Davis
Gnucap comes with ABSOLUTELY NO WARRANTY
This is free software, and you are welcome
to redistribute it under the terms of 
the GNU General Public License, version 3 or later.
See the file "COPYING" for details.
******************************************************************************** 
#Freq       VDB(R3)    VDB(2)     VP(R3)     VP(2)     
 550.77    -46.295    -12.627E-6  1.5663     327.5E-6  
 550.9     -46.293    -12.627E-6  1.5663     327.43E-6 
 551.02    -46.291    -12.626E-6  1.5663     327.35E-6 
 551.15    -46.289    -12.626E-6  1.5663     327.28E-6 
 551.28    -46.287    -12.626E-6  1.5663     327.2E-6  
 551.4     -46.285    -12.626E-6  1.5663     327.13E-6 
 551.53    -46.283    -12.625E-6  1.5663     327.05E-6 
 551.66    -46.281    -12.625E-6  1.5663     326.98E-6 
 551.79    -46.279    -12.625E-6  1.5663     326.9E-6  
 551.91    -46.277    -12.625E-6  1.5663     326.83E-6 
 552.04    -46.275    -12.625E-6  1.5663     326.75E-6 
 552.17    -46.273    -12.624E-6  1.5663     326.68E-6 
 552.29    -46.271    -12.624E-6  1.5663     326.6E-6  
 552.42    -46.269    -12.624E-6  1.5663     326.52E-6 
 552.55    -46.267    -12.624E-6  1.5663     326.45E-6 
 552.68    -46.265    -12.624E-6  1.5663     326.37E-6 
 552.8     -46.263    -12.623E-6  1.5663     326.3E-6  
 552.93    -46.261    -12.623E-6  1.5663     326.22E-6 
 553.06    -46.259    -12.623E-6  1.5663     326.15E-6 
 553.18    -46.257    -12.623E-6  1.5663     326.07E-6 
 553.31    -46.255    -12.622E-6  1.5663     326.E-6   
 553.44    -46.253    -12.622E-6  1.5663     325.92E-6 
 553.57    -46.251    -12.622E-6  1.5663     325.85E-6 
 553.69    -46.249    -12.622E-6  1.5663     325.77E-6 
 553.82    -46.247    -12.622E-6  1.5663     325.7E-6  
 553.95    -46.245    -12.621E-6  1.5662     325.62E-6 
 554.08    -46.243    -12.621E-6  1.5662     325.55E-6 
 554.2     -46.241    -12.621E-6  1.5662     325.47E-6 
 554.33    -46.239    -12.621E-6  1.5662     325.4E-6  
 554.46    -46.237    -12.621E-6  1.5662     325.32E-6 
 554.59    -46.235    -12.62E-6   1.5662     325.25E-6 
 554.72    -46.233    -12.62E-6   1.5662     325.17E-6 
 554.84    -46.231    -12.62E-6   1.5662     325.1E-6  
 554.97    -46.229    -12.62E-6   1.5662     325.02E-6 
 555.1     -46.227    -12.62E-6   1.5662     324.95E-6 
 555.23    -46.225    -12.619E-6  1.5662     324.88E-6 
 555.35    -46.223    -12.619E-6  1.5662     324.8E-6  
 555.48    -46.221    -12.619E-6  1.5662     324.73E-6 
 555.61    -46.219    -12.619E-6  1.5662     324.65E-6 
 555.74    -46.217    -12.618E-6  1.5662     324.58E-6 
 555.87    -46.215    -12.618E-6  1.5662     324.5E-6  
 555.99    -46.213    -12.618E-6  1.5662     324.43E-6 
 556.12    -46.211    -12.618E-6  1.5662     324.35E-6 
 556.25    -46.209    -12.618E-6  1.5662     324.28E-6 
 556.38    -46.207    -12.617E-6  1.5662     324.2E-6  
 556.51    -46.205    -12.617E-6  1.5662     324.13E-6 
 556.63    -46.203    -12.617E-6  1.5662     324.05E-6 
 556.76    -46.201    -12.617E-6  1.5662     323.98E-6 
 556.89    -46.199    -12.617E-6  1.5662     323.9E-6  
 557.02    -46.197    -12.616E-6  1.5662     323.83E-6 
 557.15    -46.195    -12.616E-6  1.5662     323.75E-6 
 557.28    -46.193    -12.616E-6  1.5662     323.68E-6 
 557.4     -46.191    -12.616E-6  1.5662     323.61E-6 
 557.53    -46.189    -12.616E-6  1.5662     323.53E-6 
 557.66    -46.187    -12.615E-6  1.5662     323.46E-6 
 557.79    -46.185    -12.615E-6  1.5662     323.38E-6 
 557.92    -46.183    -12.615E-6  1.5662     323.31E-6 
 558.05    -46.181    -12.615E-6  1.5662     323.23E-6 
 558.17    -46.179    -12.614E-6  1.5662     323.16E-6 
 558.3     -46.177    -12.614E-6  1.5662     323.08E-6 
 558.43    -46.175    -12.614E-6  1.5662     323.01E-6 
 558.56    -46.173    -12.614E-6  1.5662     322.94E-6 
 558.69    -46.171    -12.614E-6  1.5662     322.86E-6 
 558.82    -46.169    -12.613E-6  1.5662     322.79E-6 
 558.95    -46.167    -12.613E-6  1.5662     322.71E-6 
 559.07    -46.165    -12.613E-6  1.5662     322.64E-6 
 559.2     -46.163    -12.613E-6  1.5662     322.56E-6 
 559.33    -46.161    -12.613E-6  1.5662     322.49E-6 
 559.46    -46.159    -12.612E-6  1.5662     322.42E-6 
 559.59    -46.157    -12.612E-6  1.5662     322.34E-6 
 559.72    -46.155    -12.612E-6  1.5662     322.27E-6 
 559.85    -46.153    -12.612E-6  1.5662     322.19E-6 
 559.98    -46.151    -12.612E-6  1.5662     322.12E-6 
 560.11    -46.149    -12.611E-6  1.5662     322.04E-6 
 560.23    -46.147    -12.611E-6  1.5662     321.97E-6 
 560.36    -46.145    -12.611E-6  1.5662     321.9E-6  
 560.49    -46.143    -12.611E-6  1.5662     321.82E-6 
 560.62    -46.141    -12.611E-6  1.5662     321.75E-6 
 560.75    -46.139    -12.61E-6   1.5662     321.67E-6 
 560.88    -46.137    -12.61E-6   1.5662     321.6E-6  
 561.01    -46.135    -12.61E-6   1.5662     321.53E-6 
 561.14    -46.133    -12.61E-6   1.5662     321.45E-6 
 561.27    -46.131    -12.609E-6  1.5662     321.38E-6 
 561.4     -46.129    -12.609E-6  1.5662     321.3E-6  
 561.53    -46.127    -12.609E-6  1.5662     321.23E-6 
 561.66    -46.125    -12.609E-6  1.5662     321.16E-6 
 561.78    -46.123    -12.609E-6  1.5662     321.08E-6 
 561.91    -46.121    -12.608E-6  1.5662     321.01E-6 
 562.04    -46.119    -12.608E-6  1.5662     320.93E-6 
 562.17    -46.117    -12.608E-6  1.5662     320.86E-6 
 562.3     -46.115    -12.608E-6  1.5662     320.79E-6 
 562.43    -46.113    -12.608E-6  1.5662     320.71E-6 
 562.56    -46.111    -12.607E-6  1.5662     320.64E-6 
 562.69    -46.109    -12.607E-6  1.5662     320.57E-6 
 562.82    -46.107    -12.607E-6  1.5662     320.49E-6 
 562.95    -46.105    -12.607E-6  1.5662     320.42E-6 
 563.08    -46.103    -12.607E-6  1.5662     320.34E-6 
 563.21    -46.101    -12.606E-6  1.5662     320.27E-6 
 563.34    -46.099    -12.606E-6  1.5662     320.2E-6  
 563.47    -46.097    -12.606E-6  1.5662     320.12E-6 
 563.6     -46.095    -12.606E-6  1.5662     320.05E-6 
 563.73    -46.093    -12.606E-6  1.5662     319.98E-6 
 563.86    -46.091    -12.605E-6  1.5662     319.9E-6  
 563.99    -46.089    -12.605E-6  1.5662     319.83E-6 
 564.12    -46.087    -12.605E-6  1.5662     319.75E-6 
 564.25    -46.085    -12.605E-6  1.5662     319.68E-6 
 564.38    -46.083    -12.605E-6  1.5662     319.61E-6 
 564.51    -46.081    -12.604E-6  1.5662     319.53E-6 
 564.64    -46.079    -12.604E-6  1.5661     319.46E-6 
 564.77    -46.077    -12.604E-6  1.5661     319.39E-6 
 564.9     -46.075    -12.604E-6  1.5661     319.31E-6 
 565.03    -46.073    -12.604E-6  1.5661     319.24E-6 
 565.16    -46.071    -12.603E-6  1.5661     319.17E-6 
 565.29    -46.069    -12.603E-6  1.5661     319.09E-6 
 565.42    -46.067    -12.603E-6  1.5661     319.02E-6 
 565.55    -46.065    -12.603E-6  1.5661     318.95E-6 
 565.68    -46.063    -12.603E-6  1.5661     318.87E-6 
 565.81    -46.061    -12.602E-6  1.5661     318.8E-6  
 565.94    -46.059    -12.602E-6  1.5661     318.73E-6 
 566.07    -46.057    -12.602E-6  1.5661     318.65E-6 
 566.2     -46.055    -12.602E-6  1.5661     318.58E-6 
 566.33    -46.053    -12.601E-6  1.5661     318.51E-6 
 566.46    -46.051    -12.601E-6  1.5661     318.43E-6 
 566.59    -46.049    -12.601E-6  1.5661     318.36E-6 
 566.72    -46.047    -12.601E-6  1.5661     318.29E-6 
 566.85    -46.045    -12.601E-6  1.5661     318.21E-6 
 566.98    -46.043    -12.6E-6    1.5661     318.14E-6 
 567.11    -46.041    -12.6E-6    1.5661     318.07E-6 
 567.24    -46.039    -12.6E-6    1.5661     317.99E-6 
 567.37    -46.037    -12.6E-6    1.5661     317.92E-6 
 567.51    -46.035    -12.6E-6    1.5661     317.85E-6 
 567.64    -46.033    -12.599E-6  1.5661     317.77E-6 
 567.77    -46.031    -12.599E-6  1.5661     317.7E-6  
 567.9     -46.029    -12.599E-6  1.5661     317.63E-6 
 568.03    -46.027    -12.599E-6  1.5661     317.55E-6 
 568.16    -46.025    -12.599E-6  1.5661     317.48E-6 
 568.29    -46.023    -12.598E-6  1.5661     317.41E-6 
 568.42    -46.021    -12.598E-6  1.5661     317.33E-6 
 568.55    -46.019    -12.598E-6  1.5661     317.26E-6 
 568.68    -46.017    -12.598E-6  1.5661     317.19E-6 
 568.81    -46.015    -12.598E-6  1.5661     317.11E-6 
 568.94    -46.013    -12.597E-6  1.5661     317.04E-6 
 569.08    -46.011    -12.597E-6  1.5661     316.97E-6 
 569.21    -46.009    -12.597E-6  1.5661     316.9E-6  
 569.34    -46.007    -12.597E-6  1.5661     316.82E-6 
 569.47    -46.005    -12.597E-6  1.5661     316.75E-6 
 569.6     -46.003    -12.596E-6  1.5661     316.68E-6 
 569.73    -46.001    -12.596E-6  1.5661     316.6E-6  
 569.86    -45.999    -12.596E-6  1.5661     316.53E-6 
 569.99    -45.997    -12.596E-6  1.5661     316.46E-6 
 570.12    -45.995    -12.596E-6  1.5661     316.39E-6 
 570.26    -45.993    -12.595E-6  1.5661     316.31E-6 
 570.39    -45.991    -12.595E-6  1.5661     316.24E-6 
 570.52    -45.989    -12.595E-6  1.5661     316.17E-6 
 570.65    -45.987    -12.595E-6  1.5661     316.09E-6 
 570.78    -45.985    -12.595E-6  1.5661     316.02E-6 
 570.91    -45.983    -12.594E-6  1.5661     315.95E-6 
 571.04    -45.981    -12.594E-6  1.5661     315.88E-6 
 571.18    -45.979    -12.594E-6  1.5661     315.8E-6  
 571.31    -45.977    -12.594E-6  1.5661     315.73E-6 
 571.44    -45.975    -12.594E-6  1.5661     315.66E-6 
 571.57    -45.973    -12.593E-6  1.5661     315.59E-6 
 571.7     -45.971    -12.593E-6  1.5661     315.51E-6 
 571.83    -45.969    -12.593E-6  1.5661     315.44E-6 
 571.97    -45.967    -12.593E-6  1.5661     315.37E-6 
 572.1     -45.965    -12.593E-6  1.5661     315.29E-6 
 572.23    -45.963    -12.592E-6  1.5661     315.22E-6 
 572.36    -45.961    -12.592E-6  1.5661     315.15E-6 
 572.49    -45.959    -12.592E-6  1.5661     315.08E-6 
 572.62    -45.957    -12.592E-6  1.5661     315.E-6   
 572.76    -45.955    -12.592E-6  1.5661     314.93E-6 
 572.89    -45.953    -12.591E-6  1.5661     314.86E-6 
 573.02    -45.951    -12.591E-6  1.5661     314.79E-6 
 573.15    -45.949    -12.591E-6  1.5661     314.71E-6 
 573.28    -45.947    -12.591E-6  1.5661     314.64E-6 
 573.42    -45.945    -12.591E-6  1.5661     314.57E-6 
 573.55    -45.943    -12.59E-6   1.5661     314.5E-6  
 573.68    -45.941    -12.59E-6   1.5661     314.42E-6 
 573.81    -45.939    -12.59E-6   1.5661     314.35E-6 
 573.94    -45.937    -12.59E-6   1.5661     314.28E-6 
 574.08    -45.935    -12.59E-6   1.5661     314.21E-6 
 574.21    -45.933    -12.589E-6  1.5661     314.14E-6 
 574.34    -45.931    -12.589E-6  1.5661     314.06E-6 
 574.47    -45.929    -12.589E-6  1.5661     313.99E-6 
 574.61    -45.927    -12.589E-6  1.5661     313.92E-6 
 574.74    -45.925    -12.589E-6  1.5661     313.85E-6 
 574.87    -45.923    -12.588E-6  1.5661     313.77E-6 
 575.      -45.921    -12.588E-6  1.5661     313.7E-6  
 575.14    -45.919    -12.588E-6  1.5661     313.63E-6 
 575.27    -45.917    -12.588E-6  1.566      313.56E-6 
 575.4     -45.915    -12.588E-6  1.566      313.49E-6 
 575.53    -45.913    -12.588E-6  1.566      313.41E-6 
 575.67    -45.911    -12.587E-6  1.566      313.34E-6 
 575.8     -45.909    -12.587E-6  1.566      313.27E-6 
 575.93    -45.907    -12.587E-6  1.566      313.2E-6  
 576.06    -45.905    -12.587E-6  1.566      313.12E-6 
 576.2     -45.903    -12.587E-6  1.566      313.05E-6 
 576.33    -45.901    -12.586E-6  1.566      312.98E-6 
 576.46    -45.899    -12.586E-6  1.566      312.91E-6 
 576.59    -45.897    -12.586E-6  1.566      312.84E-6 
 576.73    -45.895    -12.586E-6  1.566      312.76E-6 
 576.86    -45.893    -12.586E-6  1.566      312.69E-6 
 576.99    -45.891    -12.585E-6  1.566      312.62E-6 
 577.13    -45.889    -12.585E-6  1.566      312.55E-6 
 577.26    -45.887    -12.585E-6  1.566      312.48E-6 
 577.39    -45.885    -12.585E-6  1.566      312.4E-6  
 577.52    -45.883    -12.585E-6  1.566      312.33E-6 
 577.66    -45.881    -12.584E-6  1.566      312.26E-6 
 577.79    -45.879    -12.584E-6  1.566      312.19E-6 
 577.92    -45.877    -12.584E-6  1.566      312.12E-6 
 578.06    -45.875    -12.584E-6  1.566      312.04E-6 
 578.19    -45.873    -12.584E-6  1.566      311.97E-6 
 578.32    -45.871    -12.583E-6  1.566      311.9E-6  
 578.46    -45.869    -12.583E-6  1.566      311.83E-6 
 578.59    -45.867    -12.583E-6  1.566      311.76E-6 
 578.72    -45.865    -12.583E-6  1.566      311.69E-6 
 578.86    -45.863    -12.583E-6  1.566      311.61E-6 
 578.99    -45.861    -12.582E-6  1.566      311.54E-6 
 579.12    -45.859    -12.582E-6  1.566      311.47E-6 
 579.26    -45.857    -12.582E-6  1.566      311.4E-6  
 579.39    -45.855    -12.582E-6  1.566      311.33E-6 
 579.52    -45.853    -12.582E-6  1.566      311.26E-6 
 579.66    -45.851    -12.581E-6  1.566      311.18E-6 
 579.79    -45.849    -12.581E-6  1.566      311.11E-6 
 579.92    -45.847    -12.581E-6  1.566      311.04E-6 
 580.06    -45.845    -12.581E-6  1.566      310.97E-6 
 580.19    -45.843    -12.581E-6  1.566      310.9E-6  
 580.32    -45.841    -12.58E-6   1.566      310.83E-6 
 580.46    -45.839    -12.58E-6   1.566      310.75E-6 
 580.59    -45.837    -12.58E-6   1.566      310.68E-6 
 580.72    -45.835    -12.58E-6   1.566      310.61E-6 
 580.86    -45.833    -12.58E-6   1.566      310.54E-6 
 580.99    -45.831    -12.58E-6   1.566      310.47E-6 
 581.13    -45.829    -12.579E-6  1.566      310.4E-6  
 581.26    -45.827    -12.579E-6  1.566      310.33E-6 
 581.39    -45.825    -12.579E-6  1.566      310.25E-6 
 581.53    -45.823    -12.579E-6  1.566      310.18E-6 
 581.66    -45.821    -12.579E-6  1.566      310.11E-6 
 581.8     -45.819    -12.578E-6  1.566      310.04E-6 
 581.93    -45.817    -12.578E-6  1.566      309.97E-6 
 582.06    -45.815    -12.578E-6  1.566      309.9E-6  
 582.2     -45.813    -12.578E-6  1.566      309.83E-6 
 582.33    -45.811    -12.578E-6  1.566      309.75E-6 
 582.47    -45.809    -12.577E-6  1.566      309.68E-6 
 582.6     -45.807    -12.577E-6  1.566      309.61E-6 
 582.73    -45.805    -12.577E-6  1.566      309.54E-6 
 582.87    -45.803    -12.577E-6  1.566      309.47E-6 
 583.      -45.801    -12.577E-6  1.566      309.4E-6  
 583.14    -45.799    -12.576E-6  1.566      309.33E-6 
 583.27    -45.797    -12.576E-6  1.566      309.26E-6 
 583.4     -45.795    -12.576E-6  1.566      309.18E-6 
 583.54    -45.793    -12.576E-6  1.566      309.11E-6 
 583.67    -45.791    -12.576E-6  1.566      309.04E-6 
 583.81    -45.789    -12.575E-6  1.566      308.97E-6 
 583.94    -45.787    -12.575E-6  1.566      308.9E-6  
 584.08    -45.785    -12.575E-6  1.566      308.83E-6 
 584.21    -45.783    -12.575E-6  1.566      308.76E-6 
 584.35    -45.781    -12.575E-6  1.566      308.69E-6 
 584.48    -45.779    -12.575E-6  1.566      308.62E-6 
 584.62    -45.777    -12.574E-6  1.566      308.54E-6 
 584.75    -45.775    -12.574E-6  1.566      308.47E-6 
 584.88    -45.773    -12.574E-6  1.566      308.4E-6  
 585.02    -45.771    -12.574E-6  1.566      308.33E-6 
 585.15    -45.769    -12.574E-6  1.566      308.26E-6 
 585.29    -45.767    -12.573E-6  1.566      308.19E-6 
 585.42    -45.765    -12.573E-6  1.566      308.12E-6 
 585.56    -45.763    -12.573E-6  1.566      308.05E-6 
 585.69    -45.761    -12.573E-6  1.566      307.98E-6 
 585.83    -45.759    -12.573E-6  1.566      307.91E-6 
 585.96    -45.757    -12.572E-6  1.5659     307.83E-6 
 586.1     -45.755    -12.572E-6  1.5659     307.76E-6 
 586.23    -45.753    -12.572E-6  1.5659     307.69E-6 
 586.37    -45.751    -12.572E-6  1.5659     307.62E-6 
 586.5     -45.749    -12.572E-6  1.5659     307.55E-6 
 586.64    -45.747    -12.571E-6  1.5659     307.48E-6 
 586.77    -45.745    -12.571E-6  1.5659     307.41E-6 
 586.91    -45.743    -12.571E-6  1.5659     307.34E-6 
 587.04    -45.741    -12.571E-6  1.5659     307.27E-6 
 587.18    -45.739    -12.571E-6  1.5659     307.2E-6  
 587.31    -45.737    -12.571E-6  1.5659     307.13E-6 
 587.45    -45.735    -12.57E-6   1.5659     307.06E-6 
 587.58    -45.733    -12.57E-6   1.5659     306.99E-6 
 587.72    -45.731    -12.57E-6   1.5659     306.91E-6 
 587.85    -45.729    -12.57E-6   1.5659     306.84E-6 
 587.99    -45.727    -12.57E-6   1.5659     306.77E-6 
 588.13    -45.725    -12.569E-6  1.5659     306.7E-6  
 588.26    -45.723    -12.569E-6  1.5659     306.63E-6 
 588.4     -45.721    -12.569E-6  1.5659     306.56E-6 
 588.53    -45.719    -12.569E-6  1.5659     306.49E-6 
 588.67    -45.717    -12.569E-6  1.5659     306.42E-6 
 588.8     -45.715    -12.568E-6  1.5659     306.35E-6 
 588.94    -45.713    -12.568E-6  1.5659     306.28E-6 
 589.07    -45.711    -12.568E-6  1.5659     306.21E-6 
 589.21    -45.709    -12.568E-6  1.5659     306.14E-6 
 589.35    -45.707    -12.568E-6  1.5659     306.07E-6 
 589.48    -45.705    -12.568E-6  1.5659     306.E-6   
 589.62    -45.703    -12.567E-6  1.5659     305.93E-6 
 589.75    -45.701    -12.567E-6  1.5659     305.86E-6 
 589.89    -45.699    -12.567E-6  1.5659     305.79E-6 
 590.02    -45.697    -12.567E-6  1.5659     305.72E-6 
 590.16    -45.695    -12.567E-6  1.5659     305.65E-6 
 590.3     -45.693    -12.566E-6  1.5659     305.57E-6 
 590.43    -45.691    -12.566E-6  1.5659     305.5E-6  
 590.57    -45.689    -12.566E-6  1.5659     305.43E-6 
 590.7     -45.687    -12.566E-6  1.5659     305.36E-6 
 590.84    -45.685    -12.566E-6  1.5659     305.29E-6 
 590.98    -45.683    -12.565E-6  1.5659     305.22E-6 
 591.11    -45.681    -12.565E-6  1.5659     305.15E-6 
 591.25    -45.679    -12.565E-6  1.5659     305.08E-6 
 591.38    -45.677    -12.565E-6  1.5659     305.01E-6 
 591.52    -45.675    -12.565E-6  1.5659     304.94E-6 
 591.66    -45.673    -12.565E-6  1.5659     304.87E-6 
 591.79    -45.671    -12.564E-6  1.5659     304.8E-6  
 591.93    -45.669    -12.564E-6  1.5659     304.73E-6 
 592.07    -45.667    -12.564E-6  1.5659     304.66E-6 
 592.2     -45.665    -12.564E-6  1.5659     304.59E-6 
 592.34    -45.663    -12.564E-6  1.5659     304.52E-6 
 592.47    -45.661    -12.563E-6  1.5659     304.45E-6 
 592.61    -45.659    -12.563E-6  1.5659     304.38E-6 
 592.75    -45.657    -12.563E-6  1.5659     304.31E-6 
 592.88    -45.655    -12.563E-6  1.5659     304.24E-6 
 593.02    -45.653    -12.563E-6  1.5659     304.17E-6 
 593.16    -45.651    -12.563E-6  1.5659     304.1E-6  
 593.29    -45.649    -12.562E-6  1.5659     304.03E-6 
 593.43    -45.647    -12.562E-6  1.5659     303.96E-6 
 593.57    -45.645    -12.562E-6  1.5659     303.89E-6 
 593.7     -45.643    -12.562E-6  1.5659     303.82E-6 
 593.84    -45.641    -12.562E-6  1.5659     303.75E-6 
 593.98    -45.639    -12.561E-6  1.5659     303.68E-6 
 594.11    -45.637    -12.561E-6  1.5659     303.61E-6 
 594.25    -45.635    -12.561E-6  1.5659     303.54E-6 
 594.39    -45.633    -12.561E-6  1.5659     303.47E-6 
 594.52    -45.631    -12.561E-6  1.5659     303.4E-6  
 594.66    -45.629    -12.56E-6   1.5659     303.33E-6 
 594.8     -45.627    -12.56E-6   1.5659     303.26E-6 
 594.94    -45.625    -12.56E-6   1.5659     303.19E-6 
 595.07    -45.623    -12.56E-6   1.5659     303.12E-6 
 595.21    -45.621    -12.56E-6   1.5659     303.05E-6 
 595.35    -45.619    -12.56E-6   1.5659     302.98E-6 
 595.48    -45.617    -12.559E-6  1.5659     302.91E-6 
 595.62    -45.615    -12.559E-6  1.5659     302.84E-6 
 595.76    -45.613    -12.559E-6  1.5659     302.77E-6 
 595.9     -45.611    -12.559E-6  1.5659     302.7E-6  
 596.03    -45.609    -12.559E-6  1.5659     302.63E-6 
 596.17    -45.607    -12.558E-6  1.5659     302.56E-6 
 596.31    -45.605    -12.558E-6  1.5659     302.49E-6 
 596.44    -45.603    -12.558E-6  1.5659     302.43E-6 
 596.58    -45.601    -12.558E-6  1.5659     302.36E-6 
 596.72    -45.599    -12.558E-6  1.5658     302.29E-6 
 596.86    -45.597    -12.558E-6  1.5658     302.22E-6 
 596.99    -45.595    -12.557E-6  1.5658     302.15E-6 
 597.13    -45.593    -12.557E-6  1.5658     302.08E-6 
 597.27    -45.591    -12.557E-6  1.5658     302.01E-6 
 597.41    -45.589    -12.557E-6  1.5658     301.94E-6 
 597.54    -45.587    -12.557E-6  1.5658     301.87E-6 
 597.68    -45.585    -12.556E-6  1.5658     301.8E-6  
 597.82    -45.583    -12.556E-6  1.5658     301.73E-6 
 597.96    -45.581    -12.556E-6  1.5658     301.66E-6 
 598.09    -45.579    -12.556E-6  1.5658     301.59E-6 
 598.23    -45.577    -12.556E-6  1.5658     301.52E-6 
 598.37    -45.575    -12.556E-6  1.5658     301.45E-6 
 598.51    -45.573    -12.555E-6  1.5658     301.38E-6 
 598.65    -45.571    -12.555E-6  1.5658     301.31E-6 
 598.78    -45.569    -12.555E-6  1.5658     301.24E-6 
 598.92    -45.567    -12.555E-6  1.5658     301.17E-6 
 599.06    -45.565    -12.555E-6  1.5658     301.1E-6  
 599.2     -45.563    -12.554E-6  1.5658     301.04E-6 
 599.34    -45.561    -12.554E-6  1.5658     300.97E-6 
 599.47    -45.559    -12.554E-6  1.5658     300.9E-6  
 599.61    -45.557    -12.554E-6  1.5658     300.83E-6 
 599.75    -45.555    -12.554E-6  1.5658     300.76E-6 
 599.89    -45.553    -12.554E-6  1.5658     300.69E-6 
 600.03    -45.551    -12.553E-6  1.5658     300.62E-6 
 600.16    -45.549    -12.553E-6  1.5658     300.55E-6 
 600.3     -45.547    -12.553E-6  1.5658     300.48E-6 
 600.44    -45.545    -12.553E-6  1.5658     300.41E-6 
 600.58    -45.543    -12.553E-6  1.5658     300.34E-6 
 600.72    -45.541    -12.552E-6  1.5658     300.27E-6 
 600.86    -45.539    -12.552E-6  1.5658     300.2E-6  
 600.99    -45.537    -12.552E-6  1.5658     300.14E-6 
 601.13    -45.535    -12.552E-6  1.5658     300.07E-6 
 601.27    -45.533    -12.552E-6  1.5658     300.E-6   
 601.41    -45.531    -12.552E-6  1.5658     299.93E-6 
 601.55    -45.529    -12.551E-6  1.5658     299.86E-6 
